acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.124,"['Chandler Kinney', 'Pearce Joza', 'Baby Ariel']",0.7759999999999999,150793,0.915,0,3n1lJB7m8iNDToXJVzIHD2,1.28e-5,4,0.173,-7.7879999999999985,0,We Own the Night,65,2020-02-14,0.0677,127.969,0.5,2020
0.21600000000000005,['Selena Gomez'],0.8109999999999999,161188,0.512,0,5EBtY2shIV1vmY4bnvvV6T,0.0266,2,0.077,-6.38,1,Boyfriend,72,2020-04-09,0.173,92.025,0.336,2020
0.28800000000000003,['YoungBoy Never Broke Again'],0.823,172670,0.381,1,6j0q5V69fsD7cnad7JCqly,0,5,0.0718,-12.361,0,Ten Talk,62,2020-03-16,0.307,83.49700000000001,0.794,2020
6.72e-4,"['Alessia Cara', 'MK']",0.643,166890,0.894,0,6EDwdOzFwAJjwPtcPpAEI5,0.00935,0,0.335,-6.3020000000000005,1,I Choose - From The Netflix Original Film The Willoughbys / MK Remix,28,2020-06-12,0.0593,126.007,0.4,2020
0.128,"['Alessia Cara', 'Frank Walker']",0.677,187222,0.8320000000000001,0,7GmYce5IwYKdS7SeQLivnZ,6.84e-6,0,0.0655,-5.341,1,I Choose - From The Netflix Original Film The Willoughbys / Frank Walker Remix,24,2020-06-12,0.0633,108.037,0.409,2020
0.0433,"['Alessia Cara', 'Mute Choir']",0.478,199977,0.6890000000000001,0,3YUKK4EknuNedTAhhQkyt5,9.01e-4,9,0.0461,-7.934,0,I Choose - From The Netflix Original Film The Willoughbys / Mute Choir Remix,16,2020-06-12,0.0945,103.232,0.5920000000000001,2020
0.784,['5 Seconds of Summer'],0.584,178261,0.585,0,2aAZGfJGtdSzs9W2M8F3Tx,0,7,0.155,-3.051,1,High,67,2020-03-27,0.0343,84.80799999999998,0.596,2020
0.996,['Adelmar Borrego'],0.443,100562,0.0248,0,147gCksvDRmjG1pO51ZCcf,0.967,11,0.12,-25.351,1,"Twinkle, Twinkle, Little Star",69,2020-01-31,0.0622,68.123,0.52,2020
0.405,['Rod Wave'],0.674,196027,0.643,1,2ClAvIT4tIQtoBBJFgxO5Q,0,1,0.301,-6.872000000000001,0,The Last Sad Song,61,2020-04-22,0.116,162.881,0.495,2020
0.362,['J.I the Prince of N.Y'],0.624,188291,0.619,1,16wLw9iFIrk607LWq2qVpr,1.46e-5,0,0.14,-6.999,0,Proud Of Me,63,2020-04-10,0.206,87.838,0.557,2020
0.0816,['Kenny Chesney'],0.667,199413,0.542,0,2swcTZtPZtKZs1CjJzxRwu,0,5,0.0703,-5.6,1,Tip of My Tongue,61,2020-05-01,0.025,95.027,0.485,2020
0.34,['Jhené Aiko'],0.341,185240,0.368,1,6ffCTLnwgOBNv09A9UCRl9,0,4,0.14,-9.637,1,Speak,62,2020-03-06,0.0311,89.624,0.28,2020
0.0984,"['A Boogie Wit da Hoodie', 'Khalid']",0.643,188026,0.608,1,63dg6LdBGxa0QA93M2snLA,1.01e-4,5,0.247,-8.446,0,Another Day Gone (feat. Khalid),64,2020-02-14,0.152,156.974,0.564,2020
0.13699999999999998,['Halsey'],0.6629999999999999,186188,0.531,1,55ZcA6PazdlXjE1jO5GrzJ,0,7,0.146,-6.339,1,Ashley,66,2020-01-17,0.0827,125.014,0.366,2020
4.67e-4,"['IDK', 'A$AP Ferg']",0.8370000000000001,140308,0.371,1,2q0nvnoM52HGglPqzRxD5P,1.2e-5,1,0.125,-7.94,1,Mazel Tov,64,2020-05-22,0.131,129.994,0.228,2020
0.234,"['DaBaby', 'Roddy Ricch']",0.507,181853,0.705,0,30UFKKWSOC2Xr6KfWcyvsI,0,11,0.111,-8.064,1,ROCKSTAR (feat. Roddy Ricch),64,2020-04-17,0.248,89.772,0.46,2020
0.995,['Andrew Witzinger'],0.669,116835,0.0252,0,47hPOcAbwkZJLRK5XFZouA,0.96,7,0.0969,-25.674,1,Rockabye Baby,68,2020-02-13,0.104,131.293,0.828,2020
0.5589999999999999,['Fiona Apple'],0.528,237713,0.504,0,73SBAGI4fPFm4VkB3NjXq8,0.0414,9,0.0936,-8.821,0,I Want You To Love Me,64,2020-04-17,0.09,141.369,0.7120000000000001,2020
0.0901,['DDG'],0.8270000000000001,154920,0.507,1,1TRzbzsln0Y7eqi9WM1yzM,2.16e-6,2,0.111,-4.806,1,OD,62,2020-04-21,0.146,75.554,0.232,2020
0.0405,['Lorde'],0.667,191400,0.516,0,5WmLocvy1epLtv6ym8Rilh,0,7,0.146,-6.152,1,Royals,10,2020-06-12,0.0809,84.88799999999998,0.38,2020
0.916,['Lorde'],0.578,171750,0.204,0,3Hzk180AKZ6oCepNiqFuhv,0,10,0.101,-12.363,0,Liability,1,2020-06-12,0.134,81.708,0.35100000000000003,2020
0.916,['Lorde'],0.578,171750,0.204,0,7zQHG2AQPbm8YnOCqSd731,0,10,0.101,-12.363,0,Liability,1,2020-06-12,0.134,81.708,0.35100000000000003,2020
0.0696,"['Omarion', 'T-Pain']",0.768,168107,0.705,0,2rM4g5n1YwiMNz5QX6zFmb,0,0,0.199,-5.053,1,Can You Hear Me? (feat. T-Pain),65,2020-02-21,0.0796,140.037,0.768,2020
0.0692,['K CAMP'],0.939,195815,0.438,1,2ZLXySbOZbdg1uLpC48zzJ,0,1,0.138,-5.857,1,Ice Cold,61,2020-04-24,0.126,118.007,0.625,2020
0.221,"['A Boogie Wit da Hoodie', 'Summer Walker']",0.579,183703,0.612,1,1U5pPF8f6APVCoc6t2KfIB,0,9,0.108,-4.685,1,Calm Down (Bittersweet) [feat. Summer Walker],64,2020-02-14,0.111,133.366,0.425,2020
0.00397,"['KSI', 'Lil Pump', 'Smokepurpp']",0.851,213173,0.662,1,7x6t40pKRU1h9fFx7124wf,0,1,0.106,-6.456,1,Poppin (feat. Lil Pump & Smokepurpp),70,2020-03-27,0.158,154.905,0.512,2020
0.154,['Benny Soliven'],0.779,124865,0.695,1,6mmPUgWwHoCgXlw6OI2gjt,9.28e-5,1,0.171,-6.289,0,Put You On,60,2020-02-05,0.0871,100.029,0.397,2020
0.0333,['Mac Miller'],0.875,256507,0.599,0,1OuN92HcVG6NVpWbeESNB3,0.0143,9,0.113,-9.077,0,Everybody,65,2020-01-17,0.138,152.061,0.112,2020
0.105,"['RMR', 'Future', 'Lil Baby']",0.885,192794,0.525,1,2Phy6PupYrV7yn1cjV8kTL,1.24e-4,1,0.132,-5.087,1,DEALER (feat. Future & Lil Baby),65,2020-05-07,0.075,119.975,0.058,2020
0.993,['Stephan Moccio'],0.458,171213,0.00701,0,3pJnfyKoVePwVmljB6Wun1,0.948,8,0.102,-34.755,1,Sea Change,68,2020-05-15,0.0438,118.444,0.0939,2020
0.0296,"['Lil Wayne', 'Tory Lanez']",0.687,142205,0.6920000000000001,1,4BtVYDiUSuOuOsupYAJJuk,0,10,0.125,-6.676,0,Help (with Tory Lanez),64,2020-05-29,0.051,170.042,0.428,2020
1.65e-6,['The 1975'],0.272,209501,0.763,1,4AQzk2yNWKs6sYhZi6NzVN,0.00157,9,0.299,-5.8610000000000015,1,Me & You Together Song,68,2020-01-16,0.0348,107.388,0.394,2020
0.217,['Maluma'],0.733,185263,0.591,0,3wBKCNw7BFIalnqe4VXzdK,0,9,0.0986,-4.046,1,ADMV - Versión Urbana,75,2020-05-15,0.14800000000000002,169.905,0.5489999999999999,2020
0.217,['Flatbush Zombies'],0.596,211093,0.8190000000000001,1,04z06240Vjb63T2eow1TX8,0,1,0.28600000000000003,-7.779,1,dirty elevator music,62,2020-06-05,0.477,82.84299999999998,0.65,2020
0.792,['Stevie Wonder'],0.523,178467,0.516,0,3ATmLCF1hhBeCgUEskSfZ4,6.75e-5,11,0.185,-12.238,1,You Are The Sunshine Of My Life,0,2020-06-05,0.0706,131.998,0.6859999999999999,2020
0.0306,['Stevie Wonder'],0.618,266173,0.655,0,75M5Bh6molSiGezDVzjnyN,0.00285,1,0.042,-11.324000000000002,1,Superstition - Single Version,0,2020-06-12,0.078,100.671,0.8540000000000001,2020
0.267,"['K-391', 'Alan Walker', 'Ahrix']",0.81,187560,0.7,0,67O8CWXxPsfz8orZVGMQwf,6.69e-5,4,0.13699999999999998,-5.664,0,End of Time,78,2020-03-06,0.0399,116.019,0.193,2020
0.0185,"['Niall Horan', 'Oliver Nelson']",0.6679999999999999,158200,0.8270000000000001,0,7A4wLhS8lDGax88SOT0FD8,1.07e-4,2,0.337,-5.405,1,Black And White - Oliver Nelson Remix,42,2020-06-09,0.13,110.075,0.6659999999999999,2020
0.334,['Dean Lewis'],0.723,185400,0.83,0,2qyrm57RPO5Re4vkZ1wPr7,4.23e-5,11,0.0931,-7.1229999999999976,0,Stay Awake,6,2020-06-12,0.0454,106.027,0.5820000000000001,2020
0.334,['Dean Lewis'],0.723,185400,0.83,0,6FIdoCh2P4W8OAfch99R1G,4.23e-5,11,0.0931,-7.1229999999999976,0,Stay Awake,2,2020-06-12,0.0454,106.027,0.5820000000000001,2020
0.203,['Dean Lewis'],0.517,242480,0.755,0,7rwryNiTfPeqDWPHLQI0VM,0,11,0.0723,-5.888,0,Waves,2,2020-06-12,0.0423,157.011,0.37,2020
0.545,['Dean Lewis'],0.557,198253,0.586,1,1TuvvuZV0tej1TamQRvCAY,0,11,0.0719,-5.902,1,Be Alright,0,2020-06-12,0.0374,126.529,0.456,2020
0.203,['Dean Lewis'],0.517,242480,0.755,0,3Xy8IP7G1YAIXHrOUmHbqE,0,11,0.0723,-5.888,0,Waves,1,2020-06-12,0.0423,157.011,0.37,2020
0.545,['Dean Lewis'],0.557,198253,0.586,1,5fcx2TeS6N8VUV6FTiXTAw,0,11,0.0719,-5.902,1,Be Alright,0,2020-06-12,0.0374,126.529,0.456,2020
0.545,['Dean Lewis'],0.557,198253,0.586,1,6cGBwKyp1d9fkmRvLPyg9E,0,11,0.0719,-5.902,1,Be Alright,0,2020-06-12,0.0374,126.529,0.456,2020
0.545,['Dean Lewis'],0.557,198253,0.586,1,6tg21Zu1mCmIBLI3v86AXR,0,11,0.0719,-5.902,1,Be Alright,0,2020-06-12,0.0374,126.529,0.456,2020
0.545,['Dean Lewis'],0.557,198253,0.586,1,7qdodwVphP7Zy4toflbOyj,0,11,0.0719,-5.902,1,Be Alright,1,2020-06-12,0.0374,126.529,0.456,2020
0.0161,"['24kGoldn', 'Imanbek']",0.7909999999999999,177975,0.795,1,660BgHpKo1jhR9MMSFn7CF,0,4,0.362,-4.854,1,VALENTINO - Imanbek Remix,61,2020-06-12,0.0415,124.007,0.963,2020
0.123,['Prince Royce'],0.573,191209,0.691,0,30oZjF87SHCd0CE0ttGm5U,0,10,0.0746,-5.142,0,Carita de Inocente,71,2020-02-07,0.0601,129.946,0.93,2020
0.314,['5 Seconds of Summer'],0.29,190382,0.722,0,4WCPjTAMJKfK8kww8CRxLQ,0,2,0.121,-4.375,1,Best Years,67,2020-03-27,0.0428,173.359,0.458,2020
0.775,['Rainych'],0.732,242327,0.6679999999999999,0,6HibhGOvkFN74gWRTr6w2i,5.49e-6,2,0.223,-6.768,1,Say So - Japanese Version,67,2020-03-31,0.0443,111.003,0.705,2020
0.451,['Kehlani'],0.623,104264,0.669,1,0SQW4Z8PYiNn1TUwoXMY4l,0,4,0.111,-4.732,0,Lexii's Outro,62,2020-05-08,0.541,92.409,0.304,2020
0.468,['Kevin Gates'],0.561,264205,0.616,0,7Ei6Vq7Jagn8loeV2bxa7x,0,7,0.117,-7.61,1,Dreka,61,2020-02-05,0.28300000000000003,107.611,0.293,2020
0.777,['Giveon'],0.535,172907,0.409,0,4rHIfYRQw6ittRQXAlurk0,0,7,0.129,-9.517,0,FAVORITE MISTAKE,64,2020-03-27,0.0857,170.12099999999995,0.138,2020
0.772,['Jeremy Zucker'],0.7390000000000001,260867,0.255,1,0LmVXhtRyUX96EAs2Idoa1,1.23e-5,9,0.0991,-12.297,1,julia,67,2020-04-17,0.0606,130.025,0.166,2020
0.977,['Yonatan Awate'],0.204,161500,0.00988,0,6CtgSHDxivSLqi4vjYCUs8,0.754,7,0.0974,-33.749,1,Continuation,68,2020-02-07,0.0435,69.683,0.0746,2020
0.698,['Anuel AA'],0.815,230945,0.665,1,2L6YJ2mSyqStxQX4OjUOon,0,0,0.121,-4.348,0,Tocándote,71,2020-05-29,0.16399999999999998,96.229,0.522,2020
0.00554,['BANNERS'],0.518,219813,0.936,0,6cufDC8WB5AZNSL3ZH2mgV,0,2,0.258,-3.685,1,Someone To You,68,2020-05-14,0.0447,75.002,0.667,2020
0.219,"['GRACEY', 'Ruel']",0.807,208191,0.443,1,4ticY1NEauYaMGosBnvCLE,0,2,0.105,-8.683,1,Empty Love (ft. Ruel),68,2020-05-22,0.284,120.109,0.525,2020
0.116,['Conan Gray'],0.685,199880,0.67,0,0vq7fkHZl2khMonn5G7d9l,0,11,0.179,-5.6629999999999985,1,Affluenza,65,2020-03-20,0.0393,117.98,0.863,2020
0.192,"['Brytiago', 'Dalex', 'Lenny Tavárez']",0.804,274500,0.5710000000000001,0,0WfoXzTTleO9bHtuQIn5EY,1.44e-5,7,0.287,-6.528,0,Te Falle - Remix,73,2020-05-01,0.107,159.689,0.774,2020
0.135,"['Calboy', 'Lil Tjay']",0.667,243280,0.648,1,5NAheKWXXFvj86udnCMiYD,0,6,0.108,-7.837999999999999,0,Barbarian (feat. Lil Tjay),63,2020-02-13,0.152,149.92700000000005,0.579,2020
0.6990000000000001,['Anuel AA'],0.489,189000,0.498,0,6GzxGKBC3r73KqdOBHHVYk,0,11,0.0796,-7.192,0,¿Los Hombres No Lloran?,70,2020-05-29,0.0395,79.949,0.378,2020
0.0564,['TWICE'],0.775,225400,0.87,0,128rj96Z6tTEU3h3awSMdB,2.82e-6,0,0.273,-4.198,0,OXYGEN,71,2020-06-01,0.0576,129.95600000000002,0.501,2020
0.159,['Chloe x Halle'],0.8190000000000001,195427,0.388,0,7zzFMgUlCC0ZUQGXkf6t1B,0.0906,9,0.109,-6.396,1,Lonely,60,2020-06-12,0.0812,94.984,0.241,2020
0.0504,"['Lil Tjay', 'Fivio Foreign']",0.7440000000000001,147135,0.695,1,1O7DB16MQdAQVrybpA7GNW,0,6,0.0829,-6.773,1,Shoot for the Stars (feat. Fivio Foreign),64,2020-05-08,0.125,143.028,0.501,2020
0.077,"['Calboy', 'Lil Baby', 'Lil Tjay']",0.7979999999999999,228187,0.629,1,2s6nFAzZLRAbKS9NKV7Mos,0,8,0.136,-6.405,0,Givenchy Kickin (feat. Lil Baby & Lil Tjay),63,2020-02-21,0.07,142.079,0.261,2020
0.21,['Louis Tomlinson'],0.614,217867,0.605,0,1eqwjXdMTed8Pz3PLNcHe9,0,0,0.162,-5.63,1,Two of Us,72,2020-01-31,0.0319,127.099,0.333,2020
0.995,"['Johann Sebastian Bach', 'Lucas Jussen', 'Arthur Jussen']",0.402,88040,0.0144,0,6F0mBVGUg6BsjPBxppZY3B,0.8540000000000001,9,0.0672,-29.837,0,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",0,2020-06-06,0.0482,61.184,0.147,2020
0.995,['Claribel Ramón'],0.309,155500,0.085,0,7iw3S9vmaQYrdp9fUh4gzC,0.964,5,0.0897,-23.526,1,Con el tiempo todo se consigue,69,2020-04-17,0.0691,205.094,0.206,2020
0.0799,"['Lil Baby', 'Lil Wayne']",0.619,201616,0.6679999999999999,1,12uiXnxlyFhqGIeosijiAS,0,4,0.122,-2.115,0,Forever (feat. Lil Wayne),61,2020-05-01,0.271,76.514,0.147,2020
0.237,['Lil Uzi Vert'],0.7340000000000001,194452,0.703,1,51aVoX1BhBmsh6bqh61ilC,1.99e-6,11,0.413,-6.256,1,Bust Me,62,2020-03-13,0.355,151.923,0.608,2020
0.00626,['Brad Paisley'],0.498,216489,0.901,0,5UMjPT47GpOwkUo6e99R3s,9.46e-6,9,0.337,-4.372,1,No I in Beer,62,2020-04-15,0.0459,83.999,0.809,2020
0.0846,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'Ozuna', 'J Balvin']",0.7859999999999999,301714,0.8079999999999999,0,0KkIkfsLEJbrcIhYsCL7L5,2.89e-4,7,0.0822,-3.702,1,China,71,2020-05-29,0.0881,105.029,0.608,2020
0.359,['Jordan Davis'],0.612,223448,0.561,0,5Kuvvw2blL70n9GqVFx3vF,0,8,0.11,-7.374,1,Church In A Chevy,61,2020-05-22,0.0312,119.959,0.361,2020
0.35200000000000004,['Esteban Gabriel'],0.695,184615,0.433,0,1oxTXnbKs7l9s73H2fJXF6,2.88e-5,6,0.297,-12.965,0,Bajo Efecto Del Alcohol,61,2020-06-04,0.0338,97.349,0.649,2020
0.0896,['JayDaYoungan'],0.782,124902,0.5529999999999999,1,0dPfVxotklQkYkFjwyQkgG,0,2,0.0817,-9.412,1,38K,54,2020-06-05,0.354,83.88,0.234,2020
0.35700000000000004,"['El Alfa', 'Darell', 'Noriel']",0.925,201500,0.9,0,4xI3U4sDj1TPmO9Iz5TkYp,0.00595,3,0.124,-4.3610000000000015,0,4K,75,2020-03-12,0.14400000000000002,120.031,0.804,2020
0.456,"['Pop Smoke', 'Lil Tjay']",0.6829999999999999,160560,0.799,1,5eJpwQyirY5EEdNadHKRAM,0,1,0.264,-5.922999999999999,1,Mannequin (feat. Lil Tjay),65,2020-02-07,0.3,145.128,0.752,2020
0.00607,"['Tiësto', '433']",0.6609999999999999,165000,0.942,0,0uH5ORp6Ai5PP0SUofxoc7,0.44,10,0.0778,-3.75,0,Tomorrow (feat. 433),64,2020-06-12,0.282,127.947,0.203,2020
0.00518,"['Smokepurpp', 'Lil Pump']",0.7090000000000001,178872,0.585,1,6Qc9j5wJeyUmC3cRJ3ZEWF,0,0,0.124,-5.886,0,Off My Chest (feat. Lil Pump),66,2020-05-14,0.0903,130.02,0.35600000000000004,2020
0.00790999999999999,"['French Montana', 'Fivio Foreign', 'Mr. Swipey']",0.75,244163,0.677,1,4bEqx2oD0GUgs3bICkrJ1l,6.47e-5,5,0.292,-5.7620000000000005,0,That's A Fact (feat. Fivio Foreign & Mr. Swipey) - Remix,65,2020-05-22,0.28600000000000003,150.322,0.393,2020
0.189,"['Tiësto', 'ILIRA']",0.7040000000000001,148329,0.899,0,7sFk2PA3NsrrSsGa4CM3rs,2.43e-5,6,0.228,-5.61,0,Lose You,73,2020-05-15,0.17800000000000002,123.028,0.5760000000000001,2020
0.0346,['Lil Uzi Vert'],0.879,198913,0.448,1,2Zykq8p6eYzEDanzCwI3Yd,0,7,0.224,-8.57,0,Futsal Shuffle 2020 - Bonus Track,62,2020-03-13,0.222,136.985,0.278,2020
8.83e-4,['Tove Lo'],0.7290000000000001,257333,0.6559999999999999,0,3Twia4b9HHBkhalt6q7CoF,0.708,4,0.0927,-8.195,0,Habits (Stay High),2,2020-06-12,0.038,121.008,0.097,2020
0.947,['Mac Miller'],0.762,160267,0.054,0,26G5nmIx7Yvq79bIIluyZV,0,2,0.124,-16.735,0,Once A Day,64,2020-01-17,0.0503,96.838,0.339,2020
0.59,['Conan Gray'],0.489,231920,0.413,0,7wTqEW5nrMhvyEhEyTnOMd,0,0,0.0639,-6.499,1,The Cut That Always Bleeds,65,2020-03-20,0.0314,136.116,0.246,2020
0.0691,"['Gryffin', 'Noah Kahan']",0.53,225645,0.706,0,2OZhWugxgM4wvjI3MXRhJg,2.12e-6,10,0.11,-7.119,1,"Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC",65,2020-05-06,0.0686,149.977,0.322,2020
0.237,['Camilo'],0.606,209766,0.853,0,0jT8Nl0shPS8115is0wD2Q,0,9,0.251,-2.975,1,Favorito,82,2020-04-17,0.0545,178.043,0.8220000000000001,2020
0.065,"['Bethel Music', 'Brian Johnson', 'Jenn Johnson']",0.36,515387,0.608,0,6r0WuK50Lpu9u460x84oBn,0,1,0.43,-7.811,1,God of Revival - Live,63,2020-05-29,0.0309,144.004,0.21,2020
0.0389,['Lil Baby'],0.902,162791,0.85,1,16g0MvK60Z79npuD4wvh4E,0,7,0.0838,-6.39,1,Same Thing,62,2020-05-01,0.358,120.13,0.556,2020
0.179,"['Imanbek', 'Martin Jensen']",0.736,164885,0.657,1,73ThEGwF5i9GrsXXGyZBRa,4.29e-6,0,0.118,-7.512,1,I'm Just Feelin' (Du Du Du),79,2020-05-01,0.0668,115.989,0.5479999999999999,2020
0.079,"['KSI', 'Aiyana-Lee']",0.715,151594,0.5820000000000001,1,13Npvj6mfPFQL5DiBKWSIQ,0,8,0.124,-4.636,1,Killa Killa (feat. Aiyana-Lee),73,2020-05-22,0.0774,183.931,0.489,2020
0.6459999999999999,['Marc Anthony'],0.5529999999999999,370840,0.818,0,0VKVeWaZtDQGARcDoGlvn7,0,4,0.122,-6.16,0,Y Hubo Alguien,7,2020-06-12,0.102,93.755,0.654,2020
0.633,['Marc Anthony'],0.474,388360,0.879,0,4yv2N63YYMmoOWjDd92AQE,0,4,0.16,-3.979,0,Y Hubo Alguien,1,2020-06-12,0.115,91.09,0.6709999999999999,2020
0.6459999999999999,['Marc Anthony'],0.5529999999999999,370840,0.818,0,5mzwidFcQOigAUkMQvwHaL,0,4,0.122,-6.16,0,Y Hubo Alguien,0,2020-06-05,0.102,93.755,0.654,2020
0.633,['Marc Anthony'],0.474,388360,0.879,0,65CUxMabFINb27vgZStKZo,0,4,0.16,-3.979,0,Y Hubo Alguien,2,2020-06-12,0.115,91.09,0.6709999999999999,2020
0.0623,['Joyner Lucas'],0.7759999999999999,201395,0.665,0,40ijlFtuamT3J2zR2mwfmm,0.145,9,0.121,-7.454,0,Will,65,2020-03-25,0.145,142.935,0.381,2020
0.185,"['Dalex', 'Sech']",0.524,201361,0.5770000000000001,1,1mF6sMUsRU9MisrdB9qWvg,0,2,0.103,-4.501,1,Mejor,77,2020-02-07,0.18,175.396,0.19,2020
0.121,['Hayley Williams'],0.737,199413,0.787,0,5RdkyZw1KQ1v0EbquUAsx2,2.14e-6,7,0.114,-4.587,1,Dead Horse,66,2020-05-08,0.0525,90.014,0.59,2020
0.307,['Terrian'],0.35600000000000004,235185,0.462,0,6ezWbOb22Pih3yFT0DTyUD,3.4899999999999995e-05,1,0.217,-8.317,0,Let Love Lead,64,2020-02-14,0.0337,73.889,0.189,2020
0.996,['Zachary Patel'],0.399,143000,0.0653,0,0E97LEEOz5rk6wAJr6rNI3,0.955,4,0.105,-28.599,0,Bartram's Garden,67,2020-03-20,0.0688,67.465,0.33,2020
0.482,"['Brytiago', 'Wisin']",0.816,197360,0.701,0,6qwDP9yeeBb0QpQbzQjNjk,0,7,0.449,-4.119,0,Borracho,70,2020-04-02,0.175,92.003,0.653,2020
0.0619,['Kip Moore'],0.637,220653,0.448,0,0T9CT1kycRdeWTyy5EkmWc,0,7,0.117,-9.087,1,Wild World,62,2020-03-27,0.0513,150.066,0.223,2020
0.991,['Stephan Moccio'],0.215,195240,0.0223,0,7JVjcxfs9CG6Ozlmibdrkl,0.922,7,0.105,-28.528,0,Whitby,68,2020-05-01,0.0432,166.528,0.253,2020
0.764,"['Selena Gomez', '6LACK']",0.7240000000000001,186459,0.415,0,2C0hTkdEoikhKzDCJl32QZ,2.51e-6,7,0.103,-8.408,0,Crowded Room (feat. 6LACK),66,2020-01-10,0.0518,89.999,0.328,2020
0.0187,"['Sofi Tukker', 'Gorgon City']",0.654,216442,0.818,0,5QYKmxfPsl69GgeZKDAVSx,0.103,0,0.0806,-6.27,0,House Arrest,70,2020-05-15,0.0332,123.982,0.557,2020
0.106,['Joyner Lucas'],0.8740000000000001,251497,0.759,1,4LGBvq6TRWVIeZ7CFyGsEd,0,8,0.0816,-4.621,1,I Lied (Intro),64,2020-03-27,0.28800000000000003,144.984,0.731,2020
0.6970000000000001,['Alec Benjamin'],0.708,163172,0.494,0,57zRWXTQCFRV3zwg0NR8Ck,1.15e-4,5,0.34,-7.496,0,Demons,66,2020-05-29,0.0365,142.921,0.76,2020
0.0617,['Junior H'],0.458,214775,0.752,1,1bs3RhqxpKFvMj4ef1NV7F,0,4,0.0987,-6.436,0,Dicen,63,2020-03-27,0.0546,94.933,0.353,2020
0.0662,['Tory Lanez'],0.506,151628,0.665,1,1ahRPMw2Cpv1HfUNW8Ykw4,0,5,0.146,-7.11,1,Pricey & Spicy,64,2020-04-10,0.229,149.872,0.14400000000000002,2020
0.107,['Chloe x Halle'],0.522,215067,0.754,0,1osZ4ByxDPk5JbUqnyBJ1v,7.24e-4,10,0.199,-6.0070000000000014,1,Don't Make It Harder On Me,60,2020-06-12,0.0775,164.009,0.545,2020
0.956,['Alicia Keys'],0.41,230519,0.374,0,3H68NURFkJOaG0woWCK2sL,5.65e-4,8,0.0895,-5.933,1,Good Job,67,2020-04-23,0.0372,179.315,0.395,2020
0.0417,"['Ankhal', 'Farruko', 'Guaynaa', 'KEVVO']",0.747,239587,0.95,1,4B2kFp1ulVz1FgwVYSShoj,1.72e-6,4,0.0875,-2.946,0,Perreo Intenso,73,2020-04-17,0.263,183.912,0.6890000000000001,2020
0.481,"['Chloe x Halle', 'Swae Lee', 'Mike WiLL Made-It']",0.816,184493,0.5710000000000001,1,2RIwyaOBDgvnr2NsgCEPTO,2.08e-4,4,0.133,-7.141,0,Catch Up (feat. Mike WiLL Made-It),60,2020-06-12,0.0418,105.026,0.541,2020
0.231,"['Carnage', 'Tyga', 'OHGEESY', 'Takeoff']",0.906,217283,0.366,1,2wBB2KKqtuK1fcxAiqbCSZ,0,11,0.17800000000000002,-8.92,0,Hella Neck,63,2020-01-10,0.395,95.007,0.238,2020
0.5670000000000001,['A Boogie Wit da Hoodie'],0.596,214153,0.547,1,5AmzfSxCIOPxPmppoHrr12,0,9,0.16699999999999998,-6.2070000000000025,1,R.O.D.,63,2020-02-14,0.335,90.059,0.611,2020
0.264,['Banda MS de Sergio Lizárraga'],0.741,199800,0.485,0,0QINzFpxcbStmnHsf00khl,0,2,0.14400000000000002,-6.001,1,¿Quién Pierde Más?,69,2020-02-21,0.0314,124.033,0.518,2020
0.219,['Ingrid Andress'],0.43,191907,0.484,0,6lJQpz7R61Yn05aa7bKZ3k,5.6799999999999e-4,6,0.091,-6.985,0,The Stranger,62,2020-03-27,0.0286,80.138,0.154,2020
0.0521,['NAV'],0.897,186828,0.597,1,2clQy4kJpJeypgc365VW4H,0,10,0.114,-4.032,0,She Hurtin,63,2020-05-08,0.0575,113.005,0.403,2020
0.993,['Clyde Boudreaux'],0.133,151750,0.00512,0,0kKOC50fPTnqmrYvtJInsT,0.851,9,0.0954,-33.295,1,Nepenthe,68,2020-01-31,0.038,67.818,0.0495,2020
0.23,['Charlotte Lawrence'],0.476,184659,0.652,0,2D0FX6WiP1GKGL3yCdXxs7,0,2,0.136,-4.546,0,Joke's On You,69,2020-01-17,0.104,190.118,0.47,2020
0.187,"['Goyard Oz', '$IMEON']",0.745,72840,0.446,1,3plTxqnZwjgEmUVoAA0zoQ,0,6,0.14800000000000002,-15.583,0,Never Had It,59,2020-05-16,0.695,92.948,0.51,2020
0.00249,"['Destructo', 'Yo Gotti', 'Denzel Curry', 'Kevin Gates']",0.83,144893,0.5710000000000001,1,6tbhJje9chpqpYTXPq4TUh,0,9,0.106,-5.935,1,"Bandz (feat. Yo Gotti, Kevin Gates & Denzel Curry)",62,2020-03-26,0.259,121.834,0.16899999999999998,2020
0.171,['OH MY GIRL'],0.753,202760,0.91,0,5joNJn9LUvYcamWwa2iYCL,0,0,0.3670000000000001,-2.591,1,Nonstop,71,2020-04-27,0.0517,123.983,0.825,2020
0.995,['Joep Beving'],0.342,225829,0.0311,0,21UkknmSYISvDaQbaMIOgq,0.92,9,0.131,-26.999,1,Solitude,67,2020-04-17,0.0355,97.622,0.0634,2020
